0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
145,¹é½ÂÇö,17LSS,0.05,9,30,23,2,5,1,0,0,6,1,0,1,5,1,0,6,0,1,0,0.217,0.379,0.261,0.64,0.312,76.9,0.05,0
146,Á¤ÂùÇå,17LP,0.05,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,2,0.927,486.1,0.05,0.05
147,ÀÌÁø¿µ,17kDH,0.05,102,284,262,28,76,26,1,2,110,31,0,0,17,1,1,33,3,4,0,0.29,0.336,0.42,0.756,0.332,86.9,0.05,0.83
148,ÃÖÁ¤¹Î,17K2B,0.05,8,9,9,1,3,1,0,0,4,1,0,0,0,0,0,4,0,0,0,0.333,0.333,0.444,0.778,0.346,96.1,0.05,-0.14
149,±èÁö¼º,17KSS,0.05,37,49,47,6,11,3,0,2,20,4,1,0,1,1,0,14,1,0,0,0.234,0.265,0.426,0.691,0.299,66.5,0.05,-0.29
150,ÃÖ¿µÁø,17»ï3B,0.05,14,22,20,4,4,0,2,1,11,4,1,0,1,0,0,4,0,1,0,0.2,0.238,0.55,0.788,0.303,66.3,0.05,0.46
151,³ëÁøÇõ,17N3B,0.04,4,7,7,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.286,0.286,0.429,0.714,0.312,77.2,0.04,-0.14
152,±èÁ¾È£,17N,0.03,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.03,0.02
153,¼­¿¹ÀÏ,17µÎSS,0.03,22,25,23,5,6,2,0,0,8,2,0,0,1,0,0,6,1,1,0,0.261,0.292,0.348,0.64,0.278,55.1,0.03,-0.1
154,Àü¹Î¼ö,17kLF,0.02,55,145,130,20,36,8,0,1,47,8,2,1,11,0,0,25,2,3,1,0.277,0.331,0.362,0.693,0.31,72.9,0.02,-0.17
155,±è°­¹Î,17SCF,0.02,88,203,183,31,40,5,1,5,62,18,10,4,15,5,0,50,3,0,0,0.219,0.296,0.339,0.634,0.29,61.2,0.02,0.38
156,¹Ú»ó¾ð,17ÇÑC,0.02,4,4,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0.5,0,0.5,0.364,106.1,0.02,-0.01
157,À¯¹Î»ó,17k1B,0.02,15,33,30,4,7,1,0,1,11,2,1,0,2,1,0,8,1,0,0,0.233,0.303,0.367,0.67,0.303,68.7,0.02,-0.33
158,±èÁÖÇö,17ÇÑ1B,0.01,24,43,34,3,9,2,0,0,11,3,0,0,8,1,0,15,0,0,0,0.265,0.419,0.324,0.742,0.362,109.8,0.01,0.06
159,À±ÁøÈ£,17L3B,0.01,14,3,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.309,73.1,0.01,-0.13
160,Á¶ÆòÈ£,17N3B,0.01,29,52,44,4,10,3,0,1,16,4,0,1,6,1,0,13,2,1,0,0.227,0.333,0.364,0.697,0.315,78.1,0.01,-0.48
161,³ë°æÀº,17·ÔP,0.01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.01,-0.06
162,¹ÚÀ¯¿¬,17µÎC,0.01,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.667,0.309,73.4,0.01,-0.01
163,°­±¸¼º,17N,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,-0.01
164,À±¿ä¼·,17kDH,0,22,43,39,6,9,1,0,2,16,6,0,0,4,0,0,7,1,0,0,0.231,0.302,0.41,0.713,0.315,76.5,0,-0.1
165,ÀüÀ¯¼ö,17S1B,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0
166,À¯¿µÁØ,17N,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0
167,±èÂùÇü,17NSS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
168,°­ÅÂÀ²,17·ÔC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
169,È«ÀçÈ£,17K2B,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
170,È²°æÅÂ,17µÎ3B,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
171,È«¼º¿ë,17kP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0
172,±è±Ô¹Î,17³ØCF,0,14,23,21,5,5,0,1,0,7,2,0,0,1,1,0,6,0,0,0,0.238,0.304,0.333,0.638,0.293,59.5,0,0.02
173,ÀÌÁ¤ÈÆ,17KC,-0.01,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.333,0,0.333,0.252,36.3,-0.01,0
174,¿ÀÁØÇõ,17K,-0.02,14,13,12,1,3,0,0,0,3,1,0,0,1,0,0,3,0,0,0,0.25,0.308,0.25,0.558,0.27,47.5,-0.02,-0.24
175,ÃÖ¹ÎÃ¢,17LRF,-0.02,13,33,29,1,8,0,0,0,8,2,0,1,3,0,0,7,0,0,1,0.276,0.333,0.276,0.609,0.291,61.7,-0.02,0.04
176,¼­»ó¿ì,17L,-0.02,10,17,13,4,1,0,0,1,4,2,1,0,3,1,1,8,0,0,0,0.077,0.294,0.308,0.602,0.257,48.4,-0.02,-0.01
177,Á¶¼öÇà,17µÎRF,-0.02,80,52,47,17,13,2,0,0,15,2,3,2,4,1,0,12,0,0,0,0.277,0.346,0.319,0.665,0.315,79,-0.02,-0.27
178,ÃÖº´¿¬,17KSS,-0.02,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,-0.02,0
179,Ã¤»óÇö,17³ØRF,-0.02,5,12,10,0,3,0,0,0,3,0,1,0,1,0,1,3,1,1,0,0.3,0.364,0.3,0.664,0.253,36.9,-0.02,-0.23
180,ÀÓÀÍÁØ,17ÇÑ2B,-0.03,30,47,36,7,9,1,0,0,10,2,1,0,7,0,0,8,2,4,0,0.25,0.372,0.278,0.65,0.293,63.1,-0.03,-0.14
181,±èÀçÀ¯,17·ÔCF,-0.03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.7,-0.03,-0.08
182,ÀÌÃ¢¿­,17ÇÑDH,-0.03,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.7,-0.03,-0.06
183,Á¤ÁÖÈÄ,17k2B,-0.03,7,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.7,-0.03,0.02
184,³²ÅÂÇõ,17kDH,-0.04,31,68,60,8,15,1,0,2,22,11,0,0,6,1,0,20,0,0,1,0.25,0.324,0.367,0.69,0.313,75.4,-0.04,-0.08
185,ÀÌ¼º°ï,17µÎLF,-0.05,4,5,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,0.4,0.185,-8.7,-0.05,0
186,½Åº»±â,17·ÔSS,-0.05,128,381,325,49,77,11,0,5,103,47,5,2,25,13,1,76,8,13,5,0.237,0.313,0.317,0.629,0.282,55.5,-0.05,0.28
187,ÀÌ¿ì¼º,17µÎ,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,-0.05,-0.29
188,ÀÌÁ¾È¯,17ÇÑ,-0.05,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,-0.05,-0.33
189,°­Áö±¤,17³ØRF,-0.05,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,-0.05,-0.07
190,±èÇý¼º,17³ØSS,-0.06,16,17,16,1,3,2,0,0,5,2,0,0,1,0,0,6,0,0,0,0.188,0.235,0.313,0.548,0.246,28.4,-0.06,0.01
191,±è¸¸¼ö,17kC,-0.06,10,6,6,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.167,0.167,0.167,0.333,0.155,-30.7,-0.06,-0.08
192,°­»ó¿ø,17ÇÑLF,-0.07,33,14,14,7,3,1,0,0,4,1,0,0,0,0,0,5,0,0,0,0.214,0.214,0.286,0.5,0.222,16.8,-0.07,0.04
193,ÃÖ¿øÁ¦,17»ï1B,-0.07,11,18,18,3,4,3,0,0,7,3,0,0,0,0,0,6,1,0,0,0.222,0.222,0.389,0.611,0.261,43.1,-0.07,0.05
194,±è»ó¼ö,17»ïSS,-0.07,42,154,144,17,38,7,0,3,54,13,1,1,5,1,0,26,4,3,1,0.264,0.291,0.375,0.666,0.291,62.8,-0.07,-0.76
195,È«¼º°©,17³Ø,-0.08,7,8,7,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0.143,0.25,0.143,0.393,0.207,4.7,-0.08,-0.2
196,°­½ÂÈ£,17L2B,-0.08,85,268,248,42,62,14,2,5,95,31,2,2,7,3,0,67,5,3,7,0.25,0.272,0.383,0.655,0.282,58.8,-0.08,-0.57
197,ÃÖÁ¤¿ë,17S3B,-0.08,5,8,6,1,2,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0.333,0.429,0.333,0.762,0.323,83,-0.08,-0.17
198,ÀÌÀÎÇà,17K1B,-0.08,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,-0.08,0
199,ÃÖ½ÂÁØ,17S1B,-0.08,31,98,90,11,21,4,0,6,43,16,0,0,7,1,0,34,3,0,0,0.233,0.296,0.478,0.774,0.332,86.7,-0.08,-0.02
200,ÇÑ½ÂÅÃ,17KC,-0.09,96,91,83,7,19,2,1,0,23,7,0,0,6,1,0,25,1,1,0,0.229,0.289,0.277,0.566,0.264,43.4,-0.09,0.26
201,±è¼ºÀ±,17»ïLF,-0.1,22,14,12,3,1,0,0,1,4,2,0,0,2,0,0,7,0,0,0,0.083,0.214,0.333,0.548,0.24,24.8,-0.1,0.1
202,ÀÌÀç±Ù,17k,-0.1,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-132.7,-0.1,-0.01
203,ÀÌÈ£½Å,17KRF,-0.1,12,8,7,3,1,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0.143,0.25,0.143,0.393,0.207,5.5,-0.1,-0.16
204,³ª¿øÅ¹,17»ïC,-0.1,12,23,23,2,5,1,0,0,6,0,0,0,0,0,0,12,0,0,0,0.217,0.217,0.261,0.478,0.216,14.6,-0.1,-0.09
205,ÀÌ¿µ¿í,17»ïCF,-0.1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-132.7,-0.1,-0.06
206,±èµ¿ÇÑ,17·Ô3B,-0.1,81,205,178,26,42,19,0,3,70,14,4,3,14,0,0,25,2,13,0,0.236,0.292,0.393,0.685,0.285,56.5,-0.1,-0.33
207,ÀÌÇöµ¿,17»ïLF,-0.1,16,16,16,1,3,1,0,0,4,0,1,0,0,0,0,7,1,0,0,0.188,0.188,0.25,0.438,0.195,-0.7,-0.1,-0.22
208,¹®¼±¿±,17»ï,-0.1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,-132.7,-0.1,-0.03
209,¹Ú¼ºÇÑ,17S2B,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-132.7,-0.1,-0.11
210,±èÁÖÇö,17·ÔLF,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-132.7,-0.1,-0.05
211,¿ö½º,17SDH,-0.11,3,11,9,0,1,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0.111,0.273,0.111,0.384,0.217,12.3,-0.11,-0.08
212,À¯Àç½Å,17³ØKCF,-0.11,25,20,18,4,4,0,0,0,4,1,3,1,1,0,0,6,0,1,0,0.222,0.263,0.222,0.485,0.222,15,-0.11,-0.29
213,Á¤º´°ï,17»ïSS,-0.11,74,82,74,16,16,0,0,2,22,7,1,0,4,2,0,21,3,2,0,0.216,0.275,0.297,0.572,0.259,40.8,-0.11,0.08
214,¹é¿ëÈ¯,17KC,-0.11,15,20,17,2,3,0,0,0,3,1,0,0,3,0,0,3,2,0,0,0.176,0.3,0.176,0.477,0.248,34,-0.11,-0.15
215,ÀÌ¿øÀç,17N,-0.11,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,-0.11,-0.05
216,¹Ú´ë¿Â,17NC,-0.12,59,66,63,5,12,7,1,1,24,1,0,0,2,0,0,18,3,1,0,0.19,0.215,0.381,0.596,0.25,37.7,-0.12,-0.63
217,±è¹ÎÁØ,17³ØCF,-0.12,12,5,4,2,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0.2,0,0.2,0,-128.5,-0.12,-0.17
218,½ÅÁ¾±æ,17K,-0.12,64,90,83,13,20,5,1,1,30,10,2,1,3,2,0,13,1,0,2,0.241,0.278,0.361,0.639,0.283,56.8,-0.12,-0.73
219,ÀåÁØ¿ø,17LSS,-0.12,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.7,-0.12,0
220,¾ÈÁÖÇü,17»ï2B,-0.12,10,10,10,0,3,1,0,0,4,2,1,1,0,0,0,1,0,0,0,0.3,0.3,0.4,0.7,0.311,77.1,-0.12,-0.01
221,ÀÌ´ëÇü,17kLF,-0.13,100,366,337,51,90,8,3,0,104,24,23,4,24,0,1,54,8,4,1,0.267,0.315,0.309,0.624,0.287,57.3,-0.13,-0.75
222,È«Çöºó,17kCF,-0.13,8,6,6,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,-132.7,-0.13,-0.09
223,³ª°æ¹Î,17·ÔCF,-0.13,97,129,117,37,30,5,2,1,42,11,20,3,7,2,0,37,1,2,1,0.256,0.307,0.359,0.666,0.297,65.4,-0.13,-0.06
224,¼ºÀÇÁØ,17»ï3B,-0.14,11,8,6,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0.143,0,0.143,0.091,-71.8,-0.14,-0.06
225,È²À±È£,17N2B,-0.14,36,17,15,8,2,0,1,0,4,0,0,0,1,1,0,4,0,0,0,0.133,0.235,0.267,0.502,0.233,34.4,-0.14,-0.14
226,³ª±Õ¾È,17·ÔC,-0.15,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-132.7,-0.15,-0.01
227,±¹ÇØ¼º,17µÎRF,-0.15,57,96,86,15,18,3,0,3,30,17,0,0,5,4,0,23,2,0,1,0.209,0.281,0.349,0.63,0.284,62.7,-0.15,-0.21
228,±è¿õºó,17³Ø1B,-0.15,67,142,135,18,34,8,0,3,51,19,0,0,6,1,0,33,3,0,0,0.252,0.289,0.378,0.667,0.297,66.1,-0.15,0.05
229,±èÁØ¿Ï,17NCF,-0.16,104,144,124,19,31,2,1,0,35,8,2,2,15,1,0,27,3,2,2,0.25,0.331,0.282,0.613,0.29,63.4,-0.16,-0.09
230,±èÀçÇö,17SLF,-0.16,14,4,4,3,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,-132.7,-0.16,-0.01
231,½ÅÁøÈ£,17NC,-0.17,9,12,12,1,1,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0.083,0.083,0.167,0.25,0.105,-61.8,-0.17,-0.08
232,±è¹Î¼ö,17·Ô3B,-0.17,10,19,17,0,3,0,0,0,3,0,0,0,1,0,0,9,0,1,0,0.176,0.222,0.176,0.399,0.185,-9.2,-0.17,-0.27
233,±è¹Î¼ö,17»ïC,-0.17,13,22,21,2,3,1,0,0,4,3,0,0,1,0,0,8,0,0,0,0.143,0.182,0.19,0.372,0.175,-14.7,-0.17,-0.15
234,È²¸ñÄ¡½Â,17LSS,-0.17,45,34,29,14,6,0,0,0,6,3,2,0,1,1,0,6,0,2,1,0.207,0.25,0.207,0.457,0.207,5.7,-0.17,-0.22
235,±èÁ¾¹Î,17NC,-0.18,22,24,22,2,3,0,0,0,3,1,0,0,2,0,0,2,1,0,0,0.136,0.208,0.136,0.345,0.177,-14.4,-0.18,0
236,±è¹ÎÇõ,17µÎ,-0.18,18,21,21,1,4,2,0,0,6,2,0,0,0,0,0,6,1,0,0,0.19,0.191,0.286,0.476,0.208,8.4,-0.18,-0.25
237,ÀÓÈÆ,17LRF,-0.18,42,85,82,8,24,1,0,0,25,7,1,2,2,1,0,16,3,0,0,0.293,0.318,0.305,0.623,0.292,62.1,-0.18,-0.58
238,°­°æÇÐ,17ÇÑ2B,-0.18,59,93,84,17,18,2,1,0,22,4,1,1,8,1,0,19,1,0,0,0.214,0.29,0.262,0.552,0.264,44.1,-0.18,-0.81
239,³ª¼º¿ë,17»ïDH,-0.19,6,11,11,0,2,0,0,0,2,1,0,1,0,0,0,7,1,0,0,0.182,0.182,0.182,0.364,0.169,-16.6,-0.19,-0.03
240,ÀÌ¼º±Ô,17»ï2B,-0.19,15,20,17,4,2,0,0,0,2,0,0,0,1,1,0,9,0,1,0,0.118,0.211,0.118,0.328,0.167,-19.4,-0.19,-0.34
241,ÀÌÀçÀ²,17NLF,-0.19,52,27,24,16,4,0,0,0,4,1,9,1,0,2,0,9,0,1,0,0.167,0.231,0.167,0.397,0.193,-1.7,-0.19,-0.26
242,µµÅÂÈÆ,17N3B,-0.22,32,51,47,3,9,1,0,1,13,4,0,0,4,0,0,7,2,0,0,0.191,0.255,0.277,0.532,0.246,32,-0.22,-0.27
243,¹ÚÁ¤À½,17³ØCF,-0.23,81,162,140,26,34,4,1,2,46,15,3,4,9,8,0,39,0,4,1,0.243,0.323,0.329,0.651,0.296,64.8,-0.23,-0.03
244,Á¶À±ÁØ,17LC,-0.23,25,43,38,3,9,0,0,0,9,8,0,0,2,0,0,6,2,2,1,0.237,0.268,0.237,0.505,0.228,19.6,-0.23,-0.14
245,ÀÌº´±Ô,17LLF,-0.23,19,48,44,5,9,0,1,0,11,5,0,0,4,0,0,14,0,0,0,0.205,0.271,0.25,0.521,0.248,31.7,-0.23,-0.16
246,Á¤°æ¿î,17ÇÑSS,-0.23,46,121,106,8,25,2,1,1,32,7,2,0,9,0,0,24,2,4,2,0.236,0.291,0.302,0.593,0.264,44.1,-0.23,-1.42
247,±è´ë¿ì,17·ÔDH,-0.24,12,22,20,1,4,2,0,0,6,4,0,0,1,0,0,10,0,1,0,0.2,0.238,0.3,0.538,0.232,21.7,-0.24,-0.05
248,Á¤ÁÖÇö,17LCF,-0.25,15,9,8,2,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,-132.7,-0.25,0
249,ÀÌÁö¿µ,17»ïC,-0.25,105,336,302,31,72,10,2,0,86,26,4,3,20,5,1,40,16,6,3,0.238,0.294,0.285,0.579,0.266,46.3,-0.25,-2.16
250,¾ÈÄ¡¿µ,17k3B,-0.26,21,22,18,4,3,1,0,0,4,0,1,2,1,1,0,6,0,2,0,0.167,0.25,0.222,0.472,0.209,6,-0.26,-0.26
251,ÃÖÀ±¼®,17ÇÑ3B,-0.27,21,33,32,3,7,0,0,0,7,2,0,0,0,0,0,6,0,1,0,0.219,0.219,0.219,0.438,0.197,-0.4,-0.27,0.12
252,±è¿¬ÈÆ,17k2B,-0.28,19,26,24,1,4,2,0,0,6,3,0,0,0,0,0,3,0,1,1,0.167,0.16,0.25,0.41,0.168,-22,-0.28,-0.41
253,°íÀåÇõ,17K3B,-0.28,66,40,38,13,9,3,0,0,12,3,0,1,0,0,0,9,1,1,1,0.237,0.231,0.316,0.547,0.234,23,-0.28,-0.09
254,±èµ¿¿í,17k1B,-0.28,83,223,209,28,60,9,0,4,81,24,1,0,6,3,0,44,7,0,5,0.287,0.309,0.388,0.697,0.31,72.6,-0.28,-1.47
255,À±º´È£,17NCF,-0.28,49,58,55,11,11,3,0,0,14,2,2,0,2,0,0,10,2,1,0,0.2,0.228,0.255,0.483,0.218,14.1,-0.28,-0.32
256,¹ÚÁØÇõ,17ÇÑRF,-0.29,8,10,10,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.1,0.1,0.1,0.2,0.093,-70.3,-0.29,-0.14
257,Á¶¿µÈÆ,17N1B,-0.29,16,46,40,1,6,2,0,1,11,3,0,0,5,0,0,11,2,1,0,0.15,0.244,0.275,0.519,0.236,24.5,-0.29,-0.5
258,¿ìµ¿±Õ,17»ïLF,-0.29,8,13,12,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0.077,0,0.077,0.056,-95.2,-0.29,-0.26
259,±èÁö¿­,17kCF,-0.3,34,52,51,5,11,2,0,0,13,3,2,0,0,0,0,11,0,1,0,0.216,0.216,0.255,0.471,0.209,5.2,-0.3,0.33
260,¹Ú½Â¿í,17SSS,-0.3,73,184,158,25,32,3,2,3,48,11,0,4,16,4,0,57,1,5,1,0.203,0.291,0.304,0.594,0.269,47.8,-0.3,-1.25
261,±èÀÎÅÂ,17µÎRF,-0.31,31,44,43,5,8,1,0,2,15,4,0,0,1,0,0,11,0,0,0,0.186,0.205,0.349,0.553,0.237,33,-0.31,-0.45
262,Á¤Çö¼®,17ÇÑRF,-0.32,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-132.7,-0.32,-0.41
263,±èÅÂ¿¬,17ÇÑ3B,-0.33,12,22,21,1,1,0,0,1,4,2,0,0,1,0,0,11,0,0,0,0.048,0.091,0.19,0.281,0.12,-55.2,-0.33,-0.31
264,ÀÌ¾ç±â,17ÇÑLF,-0.34,17,48,44,0,10,1,0,0,11,3,0,0,2,0,0,10,1,2,0,0.227,0.261,0.25,0.511,0.23,21.9,-0.34,-0.46
265,Á¶ÀÎ¼º,17ÇÑC,-0.37,16,29,29,1,4,0,0,0,4,0,0,0,0,0,0,9,1,0,0,0.138,0.138,0.138,0.276,0.128,-46.6,-0.37,-0.32
266,ÇÏÁØÈ£,17kLF,-0.38,101,226,196,31,44,11,1,3,66,18,9,5,21,4,0,57,3,4,1,0.224,0.311,0.337,0.648,0.293,61.9,-0.38,-0.58
267,±è»çÈÆ,17·ÔC,-0.41,57,89,76,1,14,3,0,0,17,8,1,0,6,1,0,21,2,5,1,0.184,0.25,0.224,0.474,0.215,10.6,-0.41,-0.97
268,±èÁö¼ö,17³Ø2B,-0.45,64,40,35,7,6,0,0,1,9,5,0,1,2,0,0,8,0,1,2,0.171,0.205,0.257,0.462,0.2,2.5,-0.45,-0.06
269,±èÀçÇö,17³ØC,-0.46,70,88,84,6,14,2,0,2,22,6,0,0,3,1,0,27,4,0,0,0.167,0.205,0.262,0.467,0.211,9,-0.46,-1.08
270,±è»óÈ£,17·Ô1B,-0.46,80,114,101,7,23,3,1,0,28,7,0,3,11,2,1,22,4,0,0,0.228,0.316,0.277,0.593,0.281,55,-0.46,-0.02
271,´ë´Ïµ·,17³Ø1B,-0.48,20,57,50,5,7,2,0,1,12,2,0,0,7,0,0,16,3,0,0,0.14,0.246,0.24,0.486,0.232,22.2,-0.48,-0.58
272,±è´ë·ú,17·ÔSS,-0.5,50,58,53,4,8,2,0,0,10,2,0,0,2,2,0,17,0,1,0,0.151,0.211,0.189,0.399,0.19,-5.3,-0.5,-0.48
273,±è¹Î½Ä,17SKC,-0.54,137,392,352,39,78,9,2,4,103,40,3,3,26,5,0,55,8,7,2,0.222,0.283,0.293,0.576,0.263,43.5,-0.54,-0.73
274,¹Ú±âÇõ,17kSS,-0.54,97,263,235,22,56,11,1,2,75,18,2,1,16,2,0,51,9,7,3,0.238,0.289,0.319,0.608,0.271,46.9,-0.54,-1.17
275,Àå¹Î¼®,17ÇÑRF,-0.55,88,327,299,38,83,9,0,1,95,21,8,4,15,0,0,58,4,12,1,0.278,0.311,0.318,0.629,0.281,55.7,-0.55,-0.93
276,¹é»ó¿ø,17»ï2B,-0.55,28,51,46,4,6,0,0,0,6,2,0,0,3,0,0,11,0,1,1,0.13,0.18,0.13,0.31,0.152,-30,-0.55,-0.47
277,¸ð³Ú,17k1B,-0.55,28,105,85,10,14,4,0,2,24,9,2,1,17,1,1,28,2,0,2,0.165,0.305,0.282,0.587,0.276,50.2,-0.55,-0.22
278,ÁÖÈ¿»ó,17³ØC,-0.59,64,129,118,10,23,5,0,1,31,9,0,0,9,2,0,51,2,0,0,0.195,0.264,0.263,0.526,0.248,32.4,-0.59,-0.67
279,½Å¼ºÇö,17ÇÑµÎ1B,-0.6,34,72,67,5,11,2,1,1,18,7,1,0,2,1,0,21,2,1,1,0.164,0.197,0.269,0.466,0.204,4.5,-0.6,-0.46
280,ÃÖÀç¿ø,17L2B,-0.61,69,159,142,20,33,4,1,1,42,12,3,3,8,3,0,34,2,3,3,0.232,0.282,0.296,0.578,0.262,43.2,-0.61,-0.61
281,Ã¤Àº¼º,17LRF,-0.79,114,372,333,28,89,12,3,2,113,35,5,6,17,11,1,66,8,10,1,0.267,0.323,0.339,0.663,0.297,66.8,-0.79,-1.9
282,±èÁÖÇü,17K3B,-0.79,57,116,106,11,18,5,0,0,23,10,0,0,8,1,0,13,5,0,1,0.17,0.233,0.217,0.45,0.215,11.4,-0.79,-0.63
283,ÀÌµ¿ÈÆ,17ÇÑCF,-0.88,67,145,131,23,29,0,0,0,29,2,4,2,5,1,0,15,2,8,0,0.221,0.256,0.221,0.477,0.216,12.1,-0.88,-1.03
